split,model,layer,duration,duration_val,test_split,metric,score
test,HuBERT MMS-ulab,1,0,1,test,f1,52.73
test,HuBERT MMS-ulab,1,0,1,test,per,176.89
test,HuBERT MMS-ulab,1,0,1,test,pnmi,40.76
test,HuBERT MMS-ulab,1,0,1,test,r_val,-24.01
test,HuBERT MMS-ulab,1,0,1,dev,f1,53.38
test,HuBERT MMS-ulab,1,0,1,dev,per,159.87
test,HuBERT MMS-ulab,1,0,1,dev,pnmi,39.67
test,HuBERT MMS-ulab,1,0,1,dev,r_val,-7.83
test,HuBERT MMS-ulab,2,0,1,test,f1,51.95
test,HuBERT MMS-ulab,2,0,1,test,per,183.4
test,HuBERT MMS-ulab,2,0,1,test,pnmi,40.35
test,HuBERT MMS-ulab,2,0,1,test,r_val,-30.94
test,HuBERT MMS-ulab,2,0,1,dev,f1,52.18
test,HuBERT MMS-ulab,2,0,1,dev,per,167.56
test,HuBERT MMS-ulab,2,0,1,dev,pnmi,37.61
test,HuBERT MMS-ulab,2,0,1,dev,r_val,-15.75
test,HuBERT MMS-ulab,3,0,1,test,f1,54.35
test,HuBERT MMS-ulab,3,0,1,test,per,164.89
test,HuBERT MMS-ulab,3,0,1,test,pnmi,43.51
test,HuBERT MMS-ulab,3,0,1,test,r_val,-17.17
test,HuBERT MMS-ulab,3,0,1,dev,f1,55.18
test,HuBERT MMS-ulab,3,0,1,dev,per,150.35
test,HuBERT MMS-ulab,3,0,1,dev,pnmi,41.1
test,HuBERT MMS-ulab,3,0,1,dev,r_val,-2.23
test,HuBERT MMS-ulab,4,0,1,test,f1,53.89
test,HuBERT MMS-ulab,4,0,1,test,per,161.59
test,HuBERT MMS-ulab,4,0,1,test,pnmi,43.41
test,HuBERT MMS-ulab,4,0,1,test,r_val,-15.71
test,HuBERT MMS-ulab,4,0,1,dev,f1,54.63
test,HuBERT MMS-ulab,4,0,1,dev,per,142.91
test,HuBERT MMS-ulab,4,0,1,dev,pnmi,41.31
test,HuBERT MMS-ulab,4,0,1,dev,r_val,2.26
test,HuBERT MMS-ulab,5,0,1,test,f1,54.67
test,HuBERT MMS-ulab,5,0,1,test,per,159.63
test,HuBERT MMS-ulab,5,0,1,test,pnmi,44.01
test,HuBERT MMS-ulab,5,0,1,test,r_val,-15.64
test,HuBERT MMS-ulab,5,0,1,dev,f1,55.57
test,HuBERT MMS-ulab,5,0,1,dev,per,142.73
test,HuBERT MMS-ulab,5,0,1,dev,pnmi,41.86
test,HuBERT MMS-ulab,5,0,1,dev,r_val,1.48
test,HuBERT MMS-ulab,6,0,1,test,f1,56.15
test,HuBERT MMS-ulab,6,0,1,test,per,147.51
test,HuBERT MMS-ulab,6,0,1,test,pnmi,47.79
test,HuBERT MMS-ulab,6,0,1,test,r_val,-7.15
test,HuBERT MMS-ulab,6,0,1,dev,f1,57.32
test,HuBERT MMS-ulab,6,0,1,dev,per,132.96
test,HuBERT MMS-ulab,6,0,1,dev,pnmi,45.94
test,HuBERT MMS-ulab,6,0,1,dev,r_val,8.09
test,HuBERT MMS-ulab,7,0,1,test,f1,55.02
test,HuBERT MMS-ulab,7,0,1,test,per,154.21
test,HuBERT MMS-ulab,7,0,1,test,pnmi,44.25
test,HuBERT MMS-ulab,7,0,1,test,r_val,-10.66
test,HuBERT MMS-ulab,7,0,1,dev,f1,55.16
test,HuBERT MMS-ulab,7,0,1,dev,per,146.02
test,HuBERT MMS-ulab,7,0,1,dev,pnmi,41.43
test,HuBERT MMS-ulab,7,0,1,dev,r_val,-0.98
test,HuBERT MMS-ulab,8,0,1,test,f1,54.32
test,HuBERT MMS-ulab,8,0,1,test,per,150.83
test,HuBERT MMS-ulab,8,0,1,test,pnmi,42.22
test,HuBERT MMS-ulab,8,0,1,test,r_val,-6.31
test,HuBERT MMS-ulab,8,0,1,dev,f1,55.46
test,HuBERT MMS-ulab,8,0,1,dev,per,135.01
test,HuBERT MMS-ulab,8,0,1,dev,pnmi,40.97
test,HuBERT MMS-ulab,8,0,1,dev,r_val,8.38
test,HuBERT MMS-ulab,9,0,1,test,f1,53.55
test,HuBERT MMS-ulab,9,0,1,test,per,158.47
test,HuBERT MMS-ulab,9,0,1,test,pnmi,39.81
test,HuBERT MMS-ulab,9,0,1,test,r_val,-10.92
test,HuBERT MMS-ulab,9,0,1,dev,f1,53.62
test,HuBERT MMS-ulab,9,0,1,dev,per,141.12
test,HuBERT MMS-ulab,9,0,1,dev,pnmi,37.24
test,HuBERT MMS-ulab,9,0,1,dev,r_val,5.45
test,HuBERT MMS-ulab,10,0,1,test,f1,54.95
test,HuBERT MMS-ulab,10,0,1,test,per,145.43
test,HuBERT MMS-ulab,10,0,1,test,pnmi,46.8
test,HuBERT MMS-ulab,10,0,1,test,r_val,-7.0
test,HuBERT MMS-ulab,10,0,1,dev,f1,55.29
test,HuBERT MMS-ulab,10,0,1,dev,per,134.03
test,HuBERT MMS-ulab,10,0,1,dev,pnmi,42.77
test,HuBERT MMS-ulab,10,0,1,dev,r_val,6.37
test,HuBERT MMS-ulab,11,0,1,test,f1,55.04
test,HuBERT MMS-ulab,11,0,1,test,per,146.5
test,HuBERT MMS-ulab,11,0,1,test,pnmi,44.92
test,HuBERT MMS-ulab,11,0,1,test,r_val,-7.65
test,HuBERT MMS-ulab,11,0,1,dev,f1,54.95
test,HuBERT MMS-ulab,11,0,1,dev,per,130.5
test,HuBERT MMS-ulab,11,0,1,dev,pnmi,40.5
test,HuBERT MMS-ulab,11,0,1,dev,r_val,9.88
test,HuBERT MMS-ulab,12,0,1,test,f1,57.79
test,HuBERT MMS-ulab,12,0,1,test,per,126.46
test,HuBERT MMS-ulab,12,0,1,test,pnmi,51.05
test,HuBERT MMS-ulab,12,0,1,test,r_val,6.99
test,HuBERT MMS-ulab,12,0,1,dev,f1,58.67
test,HuBERT MMS-ulab,12,0,1,dev,per,117.25
test,HuBERT MMS-ulab,12,0,1,dev,pnmi,48.32
test,HuBERT MMS-ulab,12,0,1,dev,r_val,17.7
test,HuBERT VP-20,1,10h,600,test,f1,53.6
test,HuBERT VP-20,1,10h,600,test,per,175.06
test,HuBERT VP-20,1,10h,600,test,pnmi,42.92
test,HuBERT VP-20,1,10h,600,test,r_val,-24.29
test,HuBERT VP-20,2,10h,600,test,f1,54.65
test,HuBERT VP-20,2,10h,600,test,per,163.29
test,HuBERT VP-20,2,10h,600,test,pnmi,45.28
test,HuBERT VP-20,2,10h,600,test,r_val,-17.12
test,HuBERT VP-20,3,10h,600,test,f1,55.0
test,HuBERT VP-20,3,10h,600,test,per,150.04
test,HuBERT VP-20,3,10h,600,test,pnmi,42.1
test,HuBERT VP-20,3,10h,600,test,r_val,-4.68
test,HuBERT VP-20,4,10h,600,test,f1,56.91
test,HuBERT VP-20,4,10h,600,test,per,139.98
test,HuBERT VP-20,4,10h,600,test,pnmi,47.23
test,HuBERT VP-20,4,10h,600,test,r_val,0.1
test,HuBERT VP-20,5,10h,600,test,f1,58.29
test,HuBERT VP-20,5,10h,600,test,per,125.42
test,HuBERT VP-20,5,10h,600,test,pnmi,52.38
test,HuBERT VP-20,5,10h,600,test,r_val,6.72
test,HuBERT VP-20,6,10h,600,test,f1,59.86
test,HuBERT VP-20,6,10h,600,test,per,109.67
test,HuBERT VP-20,6,10h,600,test,pnmi,55.62
test,HuBERT VP-20,6,10h,600,test,r_val,16.31
test,HuBERT VP-20,7,10h,600,test,f1,63.77
test,HuBERT VP-20,7,10h,600,test,per,78.77
test,HuBERT VP-20,7,10h,600,test,pnmi,62.15
test,HuBERT VP-20,7,10h,600,test,r_val,37.93
test,HuBERT VP-20,8,10h,600,test,f1,62.17
test,HuBERT VP-20,8,10h,600,test,per,69.02
test,HuBERT VP-20,8,10h,600,test,pnmi,62.33
test,HuBERT VP-20,8,10h,600,test,r_val,44.39
test,HuBERT VP-20,9,10h,600,test,f1,58.89
test,HuBERT VP-20,9,10h,600,test,per,80.05
test,HuBERT VP-20,9,10h,600,test,pnmi,58.03
test,HuBERT VP-20,9,10h,600,test,r_val,37.31
test,HuBERT VP-20,10,10h,600,test,f1,60.65
test,HuBERT VP-20,10,10h,600,test,per,96.63
test,HuBERT VP-20,10,10h,600,test,pnmi,58.85
test,HuBERT VP-20,10,10h,600,test,r_val,24.44
test,HuBERT VP-20,11,10h,600,test,f1,61.16
test,HuBERT VP-20,11,10h,600,test,per,98.02
test,HuBERT VP-20,11,10h,600,test,pnmi,57.56
test,HuBERT VP-20,11,10h,600,test,r_val,24.37
test,HuBERT VP-20,12,10h,600,test,f1,60.82
test,HuBERT VP-20,12,10h,600,test,per,100.61
test,HuBERT VP-20,12,10h,600,test,pnmi,55.54
test,HuBERT VP-20,12,10h,600,test,r_val,24.4
test,HuBERT VP-20,1,10min,10,test,f1,53.78
test,HuBERT VP-20,1,10min,10,test,per,171.57
test,HuBERT VP-20,1,10min,10,test,pnmi,42.33
test,HuBERT VP-20,1,10min,10,test,r_val,-20.37
test,HuBERT VP-20,2,10min,10,test,f1,55.07
test,HuBERT VP-20,2,10min,10,test,per,159.54
test,HuBERT VP-20,2,10min,10,test,pnmi,44.46
test,HuBERT VP-20,2,10min,10,test,r_val,-11.87
test,HuBERT VP-20,3,10min,10,test,f1,54.59
test,HuBERT VP-20,3,10min,10,test,per,151.74
test,HuBERT VP-20,3,10min,10,test,pnmi,41.99
test,HuBERT VP-20,3,10min,10,test,r_val,-5.88
test,HuBERT VP-20,4,10min,10,test,f1,56.05
test,HuBERT VP-20,4,10min,10,test,per,144.01
test,HuBERT VP-20,4,10min,10,test,pnmi,45.75
test,HuBERT VP-20,4,10min,10,test,r_val,-1.84
test,HuBERT VP-20,5,10min,10,test,f1,57.14
test,HuBERT VP-20,5,10min,10,test,per,130.58
test,HuBERT VP-20,5,10min,10,test,pnmi,49.16
test,HuBERT VP-20,5,10min,10,test,r_val,5.02
test,HuBERT VP-20,6,10min,10,test,f1,58.2
test,HuBERT VP-20,6,10min,10,test,per,116.4
test,HuBERT VP-20,6,10min,10,test,pnmi,51.67
test,HuBERT VP-20,6,10min,10,test,r_val,14.19
test,HuBERT VP-20,7,10min,10,test,f1,61.22
test,HuBERT VP-20,7,10min,10,test,per,91.16
test,HuBERT VP-20,7,10min,10,test,pnmi,56.46
test,HuBERT VP-20,7,10min,10,test,r_val,31.39
test,HuBERT VP-20,8,10min,10,test,f1,59.58
test,HuBERT VP-20,8,10min,10,test,per,81.63
test,HuBERT VP-20,8,10min,10,test,pnmi,56.06
test,HuBERT VP-20,8,10min,10,test,r_val,38.88
test,HuBERT VP-20,9,10min,10,test,f1,57.32
test,HuBERT VP-20,9,10min,10,test,per,92.65
test,HuBERT VP-20,9,10min,10,test,pnmi,50.15
test,HuBERT VP-20,9,10min,10,test,r_val,33.74
test,HuBERT VP-20,10,10min,10,test,f1,58.96
test,HuBERT VP-20,10,10min,10,test,per,111.68
test,HuBERT VP-20,10,10min,10,test,pnmi,52.21
test,HuBERT VP-20,10,10min,10,test,r_val,17.56
test,HuBERT VP-20,11,10min,10,test,f1,58.98
test,HuBERT VP-20,11,10min,10,test,per,114.12
test,HuBERT VP-20,11,10min,10,test,pnmi,52.74
test,HuBERT VP-20,11,10min,10,test,r_val,13.82
test,HuBERT VP-20,12,10min,10,test,f1,56.57
test,HuBERT VP-20,12,10min,10,test,per,129.47
test,HuBERT VP-20,12,10min,10,test,pnmi,47.31
test,HuBERT VP-20,12,10min,10,test,r_val,2.06
test,HuBERT VP-20,1,1h,60,test,f1,53.87
test,HuBERT VP-20,1,1h,60,test,per,171.66
test,HuBERT VP-20,1,1h,60,test,pnmi,43.1
test,HuBERT VP-20,1,1h,60,test,r_val,-21.62
test,HuBERT VP-20,2,1h,60,test,f1,55.03
test,HuBERT VP-20,2,1h,60,test,per,160.52
test,HuBERT VP-20,2,1h,60,test,pnmi,45.04
test,HuBERT VP-20,2,1h,60,test,r_val,-13.84
test,HuBERT VP-20,3,1h,60,test,f1,55.35
test,HuBERT VP-20,3,1h,60,test,per,144.69
test,HuBERT VP-20,3,1h,60,test,pnmi,42.89
test,HuBERT VP-20,3,1h,60,test,r_val,-0.47
test,HuBERT VP-20,4,1h,60,test,f1,56.78
test,HuBERT VP-20,4,1h,60,test,per,137.22
test,HuBERT VP-20,4,1h,60,test,pnmi,46.88
test,HuBERT VP-20,4,1h,60,test,r_val,2.57
test,HuBERT VP-20,5,1h,60,test,f1,58.66
test,HuBERT VP-20,5,1h,60,test,per,122.06
test,HuBERT VP-20,5,1h,60,test,pnmi,51.26
test,HuBERT VP-20,5,1h,60,test,r_val,11.35
test,HuBERT VP-20,6,1h,60,test,f1,59.37
test,HuBERT VP-20,6,1h,60,test,per,110.89
test,HuBERT VP-20,6,1h,60,test,pnmi,53.13
test,HuBERT VP-20,6,1h,60,test,r_val,17.57
test,HuBERT VP-20,7,1h,60,test,f1,62.46
test,HuBERT VP-20,7,1h,60,test,per,80.91
test,HuBERT VP-20,7,1h,60,test,pnmi,59.38
test,HuBERT VP-20,7,1h,60,test,r_val,38.23
test,HuBERT VP-20,8,1h,60,test,f1,60.44
test,HuBERT VP-20,8,1h,60,test,per,68.86
test,HuBERT VP-20,8,1h,60,test,pnmi,59.37
test,HuBERT VP-20,8,1h,60,test,r_val,46.17
test,HuBERT VP-20,9,1h,60,test,f1,56.86
test,HuBERT VP-20,9,1h,60,test,per,79.51
test,HuBERT VP-20,9,1h,60,test,pnmi,53.25
test,HuBERT VP-20,9,1h,60,test,r_val,40.36
test,HuBERT VP-20,10,1h,60,test,f1,59.83
test,HuBERT VP-20,10,1h,60,test,per,101.21
test,HuBERT VP-20,10,1h,60,test,pnmi,54.82
test,HuBERT VP-20,10,1h,60,test,r_val,23.92
test,HuBERT VP-20,11,1h,60,test,f1,60.65
test,HuBERT VP-20,11,1h,60,test,per,101.03
test,HuBERT VP-20,11,1h,60,test,pnmi,55.72
test,HuBERT VP-20,11,1h,60,test,r_val,22.81
test,HuBERT VP-20,12,1h,60,test,f1,58.67
test,HuBERT VP-20,12,1h,60,test,per,112.41
test,HuBERT VP-20,12,1h,60,test,pnmi,52.02
test,HuBERT VP-20,12,1h,60,test,r_val,14.39
test,HuBERT VP-20,1,10h,600,dev,f1,54.3
test,HuBERT VP-20,1,10h,600,dev,per,158.27
test,HuBERT VP-20,1,10h,600,dev,pnmi,40.84
test,HuBERT VP-20,1,10h,600,dev,r_val,-7.1
test,HuBERT VP-20,2,10h,600,dev,f1,54.74
test,HuBERT VP-20,2,10h,600,dev,per,152.12
test,HuBERT VP-20,2,10h,600,dev,pnmi,43.12
test,HuBERT VP-20,2,10h,600,dev,r_val,-5.2
test,HuBERT VP-20,3,10h,600,dev,f1,55.09
test,HuBERT VP-20,3,10h,600,dev,per,133.3
test,HuBERT VP-20,3,10h,600,dev,pnmi,40.15
test,HuBERT VP-20,3,10h,600,dev,r_val,12.28
test,HuBERT VP-20,4,10h,600,dev,f1,56.25
test,HuBERT VP-20,4,10h,600,dev,per,135.33
test,HuBERT VP-20,4,10h,600,dev,pnmi,44.89
test,HuBERT VP-20,4,10h,600,dev,r_val,5.86
test,HuBERT VP-20,5,10h,600,dev,f1,58.06
test,HuBERT VP-20,5,10h,600,dev,per,122.03
test,HuBERT VP-20,5,10h,600,dev,pnmi,48.57
test,HuBERT VP-20,5,10h,600,dev,r_val,14.46
test,HuBERT VP-20,6,10h,600,dev,f1,58.92
test,HuBERT VP-20,6,10h,600,dev,per,109.2
test,HuBERT VP-20,6,10h,600,dev,pnmi,51.44
test,HuBERT VP-20,6,10h,600,dev,r_val,20.57
test,HuBERT VP-20,7,10h,600,dev,f1,62.69
test,HuBERT VP-20,7,10h,600,dev,per,82.32
test,HuBERT VP-20,7,10h,600,dev,pnmi,57.9
test,HuBERT VP-20,7,10h,600,dev,r_val,39.89
test,HuBERT VP-20,8,10h,600,dev,f1,60.68
test,HuBERT VP-20,8,10h,600,dev,per,71.77
test,HuBERT VP-20,8,10h,600,dev,pnmi,58.56
test,HuBERT VP-20,8,10h,600,dev,r_val,45.87
test,HuBERT VP-20,9,10h,600,dev,f1,57.89
test,HuBERT VP-20,9,10h,600,dev,per,84.39
test,HuBERT VP-20,9,10h,600,dev,pnmi,53.61
test,HuBERT VP-20,9,10h,600,dev,r_val,37.85
test,HuBERT VP-20,10,10h,600,dev,f1,60.95
test,HuBERT VP-20,10,10h,600,dev,per,96.18
test,HuBERT VP-20,10,10h,600,dev,pnmi,55.71
test,HuBERT VP-20,10,10h,600,dev,r_val,29.43
test,HuBERT VP-20,11,10h,600,dev,f1,61.45
test,HuBERT VP-20,11,10h,600,dev,per,95.9
test,HuBERT VP-20,11,10h,600,dev,pnmi,54.66
test,HuBERT VP-20,11,10h,600,dev,r_val,30.48
test,HuBERT VP-20,12,10h,600,dev,f1,60.86
test,HuBERT VP-20,12,10h,600,dev,per,97.54
test,HuBERT VP-20,12,10h,600,dev,pnmi,52.67
test,HuBERT VP-20,12,10h,600,dev,r_val,30.44
test,HuBERT VP-20,1,10min,10,dev,f1,53.88
test,HuBERT VP-20,1,10min,10,dev,per,160.01
test,HuBERT VP-20,1,10min,10,dev,pnmi,40.25
test,HuBERT VP-20,1,10min,10,dev,r_val,-8.06
test,HuBERT VP-20,2,10min,10,dev,f1,55.47
test,HuBERT VP-20,2,10min,10,dev,per,144.95
test,HuBERT VP-20,2,10min,10,dev,pnmi,42.5
test,HuBERT VP-20,2,10min,10,dev,r_val,3.11
test,HuBERT VP-20,3,10min,10,dev,f1,54.51
test,HuBERT VP-20,3,10min,10,dev,per,135.86
test,HuBERT VP-20,3,10min,10,dev,pnmi,38.92
test,HuBERT VP-20,3,10min,10,dev,r_val,10.87
test,HuBERT VP-20,4,10min,10,dev,f1,56.6
test,HuBERT VP-20,4,10min,10,dev,per,130.92
test,HuBERT VP-20,4,10min,10,dev,pnmi,42.69
test,HuBERT VP-20,4,10min,10,dev,r_val,12.95
test,HuBERT VP-20,5,10min,10,dev,f1,57.92
test,HuBERT VP-20,5,10min,10,dev,per,121.9
test,HuBERT VP-20,5,10min,10,dev,pnmi,46.06
test,HuBERT VP-20,5,10min,10,dev,r_val,17.11
test,HuBERT VP-20,6,10min,10,dev,f1,58.31
test,HuBERT VP-20,6,10min,10,dev,per,112.34
test,HuBERT VP-20,6,10min,10,dev,pnmi,48.11
test,HuBERT VP-20,6,10min,10,dev,r_val,21.67
test,HuBERT VP-20,7,10min,10,dev,f1,59.85
test,HuBERT VP-20,7,10min,10,dev,per,92.99
test,HuBERT VP-20,7,10min,10,dev,pnmi,52.38
test,HuBERT VP-20,7,10min,10,dev,r_val,35.57
test,HuBERT VP-20,8,10min,10,dev,f1,58.04
test,HuBERT VP-20,8,10min,10,dev,per,81.26
test,HuBERT VP-20,8,10min,10,dev,pnmi,52.15
test,HuBERT VP-20,8,10min,10,dev,r_val,43.88
test,HuBERT VP-20,9,10min,10,dev,f1,56.79
test,HuBERT VP-20,9,10min,10,dev,per,91.52
test,HuBERT VP-20,9,10min,10,dev,pnmi,47.18
test,HuBERT VP-20,9,10min,10,dev,r_val,39.25
test,HuBERT VP-20,10,10min,10,dev,f1,59.77
test,HuBERT VP-20,10,10min,10,dev,per,103.67
test,HuBERT VP-20,10,10min,10,dev,pnmi,50.32
test,HuBERT VP-20,10,10min,10,dev,r_val,28.22
test,HuBERT VP-20,11,10min,10,dev,f1,59.88
test,HuBERT VP-20,11,10min,10,dev,per,105.34
test,HuBERT VP-20,11,10min,10,dev,pnmi,51.04
test,HuBERT VP-20,11,10min,10,dev,r_val,24.23
test,HuBERT VP-20,12,10min,10,dev,f1,57.89
test,HuBERT VP-20,12,10min,10,dev,per,115.98
test,HuBERT VP-20,12,10min,10,dev,pnmi,45.68
test,HuBERT VP-20,12,10min,10,dev,r_val,17.17
test,HuBERT VP-20,1,1h,60,dev,f1,54.38
test,HuBERT VP-20,1,1h,60,dev,per,155.42
test,HuBERT VP-20,1,1h,60,dev,pnmi,40.72
test,HuBERT VP-20,1,1h,60,dev,r_val,-4.23
test,HuBERT VP-20,2,1h,60,dev,f1,55.55
test,HuBERT VP-20,2,1h,60,dev,per,145.19
test,HuBERT VP-20,2,1h,60,dev,pnmi,43.2
test,HuBERT VP-20,2,1h,60,dev,r_val,1.65
test,HuBERT VP-20,3,1h,60,dev,f1,54.98
test,HuBERT VP-20,3,1h,60,dev,per,130.38
test,HuBERT VP-20,3,1h,60,dev,pnmi,39.04
test,HuBERT VP-20,3,1h,60,dev,r_val,15.5
test,HuBERT VP-20,4,1h,60,dev,f1,56.76
test,HuBERT VP-20,4,1h,60,dev,per,128.88
test,HuBERT VP-20,4,1h,60,dev,pnmi,43.66
test,HuBERT VP-20,4,1h,60,dev,r_val,13.2
test,HuBERT VP-20,5,1h,60,dev,f1,57.9
test,HuBERT VP-20,5,1h,60,dev,per,121.36
test,HuBERT VP-20,5,1h,60,dev,pnmi,47.2
test,HuBERT VP-20,5,1h,60,dev,r_val,16.33
test,HuBERT VP-20,6,1h,60,dev,f1,58.55
test,HuBERT VP-20,6,1h,60,dev,per,110.32
test,HuBERT VP-20,6,1h,60,dev,pnmi,48.75
test,HuBERT VP-20,6,1h,60,dev,r_val,22.05
test,HuBERT VP-20,7,1h,60,dev,f1,60.63
test,HuBERT VP-20,7,1h,60,dev,per,86.72
test,HuBERT VP-20,7,1h,60,dev,pnmi,54.21
test,HuBERT VP-20,7,1h,60,dev,r_val,38.85
test,HuBERT VP-20,8,1h,60,dev,f1,59.36
test,HuBERT VP-20,8,1h,60,dev,per,76.75
test,HuBERT VP-20,8,1h,60,dev,pnmi,54.48
test,HuBERT VP-20,8,1h,60,dev,r_val,45.57
test,HuBERT VP-20,9,1h,60,dev,f1,56.74
test,HuBERT VP-20,9,1h,60,dev,per,85.9
test,HuBERT VP-20,9,1h,60,dev,pnmi,48.88
test,HuBERT VP-20,9,1h,60,dev,r_val,40.79
test,HuBERT VP-20,10,1h,60,dev,f1,59.16
test,HuBERT VP-20,10,1h,60,dev,per,102.75
test,HuBERT VP-20,10,1h,60,dev,pnmi,50.44
test,HuBERT VP-20,10,1h,60,dev,r_val,28.56
test,HuBERT VP-20,11,1h,60,dev,f1,60.41
test,HuBERT VP-20,11,1h,60,dev,per,100.19
test,HuBERT VP-20,11,1h,60,dev,pnmi,52.18
test,HuBERT VP-20,11,1h,60,dev,r_val,28.52
test,HuBERT VP-20,12,1h,60,dev,f1,59.22
test,HuBERT VP-20,12,1h,60,dev,per,108.17
test,HuBERT VP-20,12,1h,60,dev,pnmi,48.37
test,HuBERT VP-20,12,1h,60,dev,r_val,23.04
test,HuBERT VP-20,1,0,1,test,f1,52.42
test,HuBERT VP-20,1,0,1,test,per,183.4
test,HuBERT VP-20,1,0,1,test,pnmi,38.34
test,HuBERT VP-20,1,0,1,test,r_val,-27.57
test,HuBERT VP-20,1,0,1,dev,f1,53.47
test,HuBERT VP-20,1,0,1,dev,per,162.22
test,HuBERT VP-20,1,0,1,dev,pnmi,37.43
test,HuBERT VP-20,1,0,1,dev,r_val,-7.86
test,HuBERT VP-20,2,0,1,test,f1,53.38
test,HuBERT VP-20,2,0,1,test,per,174.25
test,HuBERT VP-20,2,0,1,test,pnmi,40.66
test,HuBERT VP-20,2,0,1,test,r_val,-22.62
test,HuBERT VP-20,2,0,1,dev,f1,54.43
test,HuBERT VP-20,2,0,1,dev,per,151.15
test,HuBERT VP-20,2,0,1,dev,pnmi,39.07
test,HuBERT VP-20,2,0,1,dev,r_val,-0.66
test,HuBERT VP-20,3,0,1,test,f1,52.81
test,HuBERT VP-20,3,0,1,test,per,154.98
test,HuBERT VP-20,3,0,1,test,pnmi,34.78
test,HuBERT VP-20,3,0,1,test,r_val,-3.53
test,HuBERT VP-20,3,0,1,dev,f1,52.49
test,HuBERT VP-20,3,0,1,dev,per,136.01
test,HuBERT VP-20,3,0,1,dev,pnmi,33.56
test,HuBERT VP-20,3,0,1,dev,r_val,13.68
test,HuBERT VP-20,4,0,1,test,f1,54.34
test,HuBERT VP-20,4,0,1,test,per,156.25
test,HuBERT VP-20,4,0,1,test,pnmi,41.18
test,HuBERT VP-20,4,0,1,test,r_val,-9.84
test,HuBERT VP-20,4,0,1,dev,f1,54.65
test,HuBERT VP-20,4,0,1,dev,per,142.56
test,HuBERT VP-20,4,0,1,dev,pnmi,39.09
test,HuBERT VP-20,4,0,1,dev,r_val,2.82
test,HuBERT VP-20,5,0,1,test,f1,54.84
test,HuBERT VP-20,5,0,1,test,per,149.05
test,HuBERT VP-20,5,0,1,test,pnmi,42.32
test,HuBERT VP-20,5,0,1,test,r_val,-5.8
test,HuBERT VP-20,5,0,1,dev,f1,55.58
test,HuBERT VP-20,5,0,1,dev,per,131.96
test,HuBERT VP-20,5,0,1,dev,pnmi,40.19
test,HuBERT VP-20,5,0,1,dev,r_val,10.51
test,HuBERT VP-20,6,0,1,test,f1,56.07
test,HuBERT VP-20,6,0,1,test,per,134.95
test,HuBERT VP-20,6,0,1,test,pnmi,43.28
test,HuBERT VP-20,6,0,1,test,r_val,3.99
test,HuBERT VP-20,6,0,1,dev,f1,56.5
test,HuBERT VP-20,6,0,1,dev,per,122.59
test,HuBERT VP-20,6,0,1,dev,pnmi,39.23
test,HuBERT VP-20,6,0,1,dev,r_val,17.62
test,HuBERT VP-20,7,0,1,test,f1,59.06
test,HuBERT VP-20,7,0,1,test,per,102.38
test,HuBERT VP-20,7,0,1,test,pnmi,49.84
test,HuBERT VP-20,7,0,1,test,r_val,27.58
test,HuBERT VP-20,7,0,1,dev,f1,58.26
test,HuBERT VP-20,7,0,1,dev,per,97.2
test,HuBERT VP-20,7,0,1,dev,pnmi,47.03
test,HuBERT VP-20,7,0,1,dev,r_val,35.31
test,HuBERT VP-20,8,0,1,test,f1,53.74
test,HuBERT VP-20,8,0,1,test,per,104.67
test,HuBERT VP-20,8,0,1,test,pnmi,44.65
test,HuBERT VP-20,8,0,1,test,r_val,25.27
test,HuBERT VP-20,8,0,1,dev,f1,53.31
test,HuBERT VP-20,8,0,1,dev,per,94.28
test,HuBERT VP-20,8,0,1,dev,pnmi,41.98
test,HuBERT VP-20,8,0,1,dev,r_val,37.06
test,HuBERT VP-20,9,0,1,test,f1,50.74
test,HuBERT VP-20,9,0,1,test,per,114.47
test,HuBERT VP-20,9,0,1,test,pnmi,33.39
test,HuBERT VP-20,9,0,1,test,r_val,28.45
test,HuBERT VP-20,9,0,1,dev,f1,47.68
test,HuBERT VP-20,9,0,1,dev,per,98.08
test,HuBERT VP-20,9,0,1,dev,pnmi,32.8
test,HuBERT VP-20,9,0,1,dev,r_val,39.4
test,HuBERT VP-20,10,0,1,test,f1,55.99
test,HuBERT VP-20,10,0,1,test,per,129.31
test,HuBERT VP-20,10,0,1,test,pnmi,46.12
test,HuBERT VP-20,10,0,1,test,r_val,8.81
test,HuBERT VP-20,10,0,1,dev,f1,55.8
test,HuBERT VP-20,10,0,1,dev,per,114.96
test,HuBERT VP-20,10,0,1,dev,pnmi,43.41
test,HuBERT VP-20,10,0,1,dev,r_val,22.96
test,HuBERT VP-20,11,0,1,test,f1,58.18
test,HuBERT VP-20,11,0,1,test,per,127.02
test,HuBERT VP-20,11,0,1,test,pnmi,49.49
test,HuBERT VP-20,11,0,1,test,r_val,9.39
test,HuBERT VP-20,11,0,1,dev,f1,58.87
test,HuBERT VP-20,11,0,1,dev,per,118.26
test,HuBERT VP-20,11,0,1,dev,pnmi,47.01
test,HuBERT VP-20,11,0,1,dev,r_val,19.63
test,HuBERT VP-20,12,0,1,test,f1,58.64
test,HuBERT VP-20,12,0,1,test,per,114.81
test,HuBERT VP-20,12,0,1,test,pnmi,48.85
test,HuBERT VP-20,12,0,1,test,r_val,19.27
test,HuBERT VP-20,12,0,1,dev,f1,58.37
